,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expressed,fdr_hypothesis,fdr,corrected
2732,MAGED4B,81557,NOT,1.383114626082743e-09,10.0,True,True,1.150375790350476e-08,False
2733,MED28,80306,NORMAL,0.09978764078953349,467.0,False,False,0.12304293323620208,False
2734,CHCHD4,131474,NOT,0.028780480466270162,411.0,True,True,0.038488843305497886,False
2735,SBF1,6305,NOT,3.854195206010719e-06,159.0,True,True,9.032861509135148e-06,False
2736,SLC30A5,64924,NOT,0.0026382776812945304,326.0,True,True,0.004055781522152015,False
2737,GYS1,2997,NOT,8.02968346961793e-09,40.0,True,True,3.910707131030441e-08,False
2738,MCMDC2,157777,NOT,9.598394956974107e-06,179.0,True,True,2.1020825669590223e-05,False
2739,UVSSA,57654,NOT,0.10382687040086713,469.0,False,False,0.12774084368456518,False
2740,PTCHD1,139411,NORMAL,9.137549357034251e-08,84.0,True,True,3.006116266287692e-07,False
2741,KPNA1,3836,NORMAL,1.0235189212610724e-09,5.0,True,True,1.093136886055739e-08,False
2742,VNN3,0,NOT,5.836857988721509e-06,168.0,True,True,1.3272570982646316e-05,False
2743,RIN3,79890,NOT,9.06805772149548e-10,3.0,True,True,1.093136886055739e-08,False
2744,SLAMF8,56833,NOT,0.007178714156112412,359.0,True,True,0.010430842547467569,False
2745,DNASE2B,58511,NOT,1.0235189212610724e-09,5.0,True,True,1.093136886055739e-08,False
2746,CIRH1A,84916,NOT,3.541108275851046e-07,110.0,True,True,1.007122908549997e-06,False
2747,TMEM64,169200,NOT,6.109585409500458e-06,169.0,True,True,1.3845348019037178e-05,False
2748,DLGAP4,22839,NORMAL,0.6535200579282296,591.0,False,False,0.6890599976019389,False
2749,PLCB1,23236,NORMAL,4.123966703815868e-07,113.0,True,True,1.1565182598769338e-06,False
2750,CTHRC1,115908,NOT,1.8648014196095014e-09,15.0,True,True,1.3529796104054656e-08,False
2751,SIM2,6493,NOT,3.366814035344517e-09,25.0,True,True,2.0300772237548528e-08,False
2752,TM4SF4,7104,NORMAL,3.7259501078061126e-07,111.0,True,True,1.0532775014293993e-06,False
2753,ASGR1,432,NOT,5.949378648206278e-08,76.0,True,True,2.0612819123097364e-07,False
2754,C14orf39,317761,NOT,0.0008579767555805249,249.0,True,True,0.0014094283427780114,False
2755,KB-1980E6.3,0,NOT,0.0005270225434629956,264.0,True,True,0.0008925798468944361,False
2756,NUTM2G,441457,NOT,0.1450394742666809,466.0,False,False,0.17413002418214696,False
2757,IDO2,169355,NORMAL,0.010378834253614008,372.0,True,True,0.01475916708356783,False
2758,NUDT2,318,NORMAL,0.013439608424081387,364.0,True,True,0.01883420422860436,False
2759,RGS7BP,401190,NOT,2.364509566231392e-09,19.0,True,True,1.5674176038621372e-08,False
2760,ADRA2A,150,NOT,2.026757046469517e-05,196.0,True,True,4.2142787647762284e-05,False
2761,ANXA8L1,653145,NORMAL,0.030966121306207003,414.0,True,True,0.04117771884879732,False
2762,ZNF785,146540,NOT,0.1713894004687968,475.0,False,False,0.2032506276583006,False
2763,EBF3,253738,NOT,0.34168156769403624,539.0,False,False,0.38276046183220774,False
2764,UBP1,7342,NORMAL,3.3651326713047556e-07,109.0,True,True,9.624613724634047e-07,False
2765,TRHDE,29953,NOT,1.9837293688799505e-08,56.0,True,True,8.00640108918594e-08,False
2766,ADCY9,115,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2767,NOP2,4839,NOT,4.508498608679214e-09,30.0,True,True,2.5164560085600458e-08,False
2768,ADCK1,57143,NOT,0.9192646752358062,627.0,False,False,0.9292162293649681,False
2769,PPP1R9B,84687,NOT,0.00318724930851193,332.0,True,True,0.004836164409709583,False
2770,ANGPTL7,10218,NOT,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
2771,ZIC2,7546,NOT,3.784185397008435e-09,27.0,True,True,2.203754266059976e-08,False
2772,RGS16,6004,NOT,1.02597616190337e-05,169.0,True,True,2.2386937219755863e-05,False
2773,NYNRIN,57523,NOT,0.31745420660808255,512.0,False,False,0.3579648445923385,False
2774,PPFIA2,8499,NOT,2.2309759044101416e-07,101.0,True,True,6.66207584246935e-07,False
2775,RAET1L,154064,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2776,FAM76B,143684,NORMAL,0.008770694455590837,366.0,True,True,0.012600943672682278,False
2777,SUDS3,64426,NOT,3.19761362271102e-07,108.0,True,True,9.185030816816241e-07,False
2778,TMEM159,57146,NOT,8.727877108700991e-07,128.0,True,True,2.2913993473071367e-06,False
2779,OBP2A,29991,NOT,0.24440883223348198,454.0,False,False,0.2821546763454558,False
2780,UBL7,84993,NOT,1.0,588.0,False,False,1.0,False
2781,UBASH3B,84959,NOT,1.9791055568801153e-09,16.0,True,True,1.4011905120944259e-08,False
2782,TMEM151B,441151,NORMAL,3.920086785268383e-07,112.0,True,True,1.1045424761949327e-06,False
2783,MOCOS,55034,NORMAL,0.0006670378894178456,285.0,True,True,0.0011130184042976222,False
2784,TRIM22,10346,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2785,APPBP2,10513,NOT,0.8205377620340092,614.0,False,False,0.8413846730900301,False
2786,SNX22,79856,NOT,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
2787,C21orf58,54058,NOT,0.9961489139450291,637.0,False,False,0.9963219365678774,False
2788,AL353791.1,0,NORMAL,0.00037478144165664385,269.0,True,True,0.0006484075517895365,False
2789,ABCC11,85320,NOT,5.836857988721509e-06,168.0,True,True,1.3272570982646316e-05,False
2790,CCDC65,85478,NORMAL,3.784971871143241e-09,27.0,True,True,2.203754266059976e-08,False
2791,COQ2,27235,NORMAL,0.6396530018516378,589.0,False,False,0.6760894277402743,False
2792,PRODH,5625,NOT,2.6045288894507434e-07,104.0,True,True,7.664946603962793e-07,False
2793,GPR18,2841,NOT,0.0008232379913983508,291.0,True,True,0.0013561014876901413,False
2794,C21orf88,0,NORMAL,0.00030581048701897615,236.0,True,True,0.000535680000329833,False
2795,DPYS,1807,NORMAL,6.013778320565289e-07,120.5,True,True,1.6357742164661529e-06,False
2796,RPS6KA1,6195,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2797,ZC3H7B,23264,NORMAL,0.03409936958333455,418.0,True,True,0.04508737922327626,False
2798,RRNAD1,51093,NOT,0.23455706834742884,493.0,False,False,0.2714344423701657,False
2799,BRCC3,79184,NOT,4.696732589550205e-07,106.0,True,True,1.3069596566443267e-06,False
2800,RASGEF1B,153020,NOT,5.685542255423414e-09,34.0,True,True,3.0036006869247545e-08,False
2801,LRP6,4040,NOT,0.04836957911681476,433.0,True,False,0.06256885504052309,True
2802,PSTPIP1,9051,NOT,0.023592951063958378,403.0,True,True,0.031918570728317094,False
2803,CYP2C9,1559,NOT,0.6816120452366761,595.0,False,False,0.7152744551976418,False
2804,COX7A1,1346,NOT,1.4171696914869546e-08,50.0,True,True,6.131131084507173e-08,False
2805,RYBP,23429,NOT,1.8648014196095014e-09,15.0,True,True,1.3529796104054656e-08,False
2806,INA,9118,NORMAL,4.508498608679214e-09,30.0,True,True,2.5164560085600458e-08,False
2807,KIDINS220,57498,NOT,3.311212401750745e-05,207.5,True,True,6.662923033225873e-05,False
2808,DOCK2,1794,NOT,1.2568067208130598e-09,2.0,True,True,1.1272760177593774e-08,False
2809,SAE1,10055,NOT,4.508498608679214e-09,30.0,True,True,2.5164560085600458e-08,False
2810,GNB5,10681,NOT,2.2979860003036705e-06,148.0,True,True,5.587291788211951e-06,False
2811,STX17,55014,NORMAL,0.012582495159869738,379.0,True,True,0.017693333649715075,False
2812,CDKN1B,1027,NOT,0.16304636856443988,493.0,False,False,0.19399896613280815,False
2813,KIAA0141,9812,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2814,ZNF644,84146,NORMAL,0.5022824092698657,568.0,False,False,0.5434969383111137,False
2815,CDK6,1021,NOT,1.7742215632018938e-08,54.0,True,True,7.318452126149168e-08,False
2816,CASC1,55259,NOT,5.057533008155082e-08,73.0,True,True,1.7866847181161359e-07,False
2817,ATF7IP2,80063,NOT,0.035391288182194655,401.0,True,True,0.04668839277185282,False
2818,OGFOD3,79701,NOT,0.018323990193411514,358.0,True,True,0.025212818047884025,False
2819,PYROXD1,79912,NOT,0.5084522642448014,569.0,False,False,0.549519073124934,False
2820,NDP,4693,NORMAL,0.01644711073792131,389.0,True,True,0.022780936337202583,False
2821,KIF7,374654,NOT,3.541108275851046e-07,110.0,True,True,1.007122908549997e-06,False
2822,RP11-287D1.3,0,NOT,0.00021952363592534025,241.0,True,True,0.0003925746180755955,False
2823,AUH,549,NORMAL,9.178144213292979e-06,178.0,True,True,2.0172066321200538e-05,False
2824,CDK4,1019,NORMAL,8.53422673646545e-10,2.0,True,True,1.093136886055739e-08,False
2825,GNG11,2791,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2826,BAMBI,25805,NOT,0.8431293969609626,617.0,False,False,0.8613791668638375,False
2827,PADI4,23569,NOT,1.226241494446336e-09,8.0,True,True,1.1075794898154324e-08,False
2828,ULK1,8408,NOT,5.057533008155082e-08,73.0,True,True,1.7866847181161359e-07,False
2829,GPR116,221395,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2830,SIRT3,23410,NOT,0.013283902663624031,381.0,True,True,0.018622041590043426,False
2831,RNF112,7732,NOT,6.692066335454284e-06,171.0,True,True,1.5086186342812575e-05,False
2832,CEP192,55125,NOT,0.00048363500718013653,276.0,True,True,0.0008232135923772646,False
2833,DAP,1611,NORMAL,0.016742039297852555,372.0,True,True,0.02317643471996177,False
2834,PLA2G5,5322,NOT,1.5859651576522734e-08,52.0,True,True,6.687221893688803e-08,False
2835,GTF2IRD2,84163,NOT,9.815905687239879e-05,234.0,True,True,0.0001847165258682668,False
2836,TFPI2,7980,NOT,0.09587474145721818,465.0,False,False,0.11848877941575649,False
2837,UBE2A,7319,NOT,0.0001907271235485083,251.0,True,True,0.0003439978136667865,False
2838,CRAMP1L,57585,NORMAL,0.4707994763603818,540.0,False,False,0.5128033388477676,False
2839,PPP6C,5537,NORMAL,0.29397584825909095,507.0,False,False,0.3336903067662656,False
2840,ERLIN2,11160,NOT,0.0001907271235485083,251.0,True,True,0.0003439978136667865,False
2841,AL132989.1,0,NOT,0.20601946170790675,506.5,False,False,0.24086262865485172,False
2842,NXPE4,54827,NORMAL,0.004642810630853924,312.0,True,True,0.006904469371407856,False
2843,TMED8,283578,NOT,0.190849824375403,481.0,False,False,0.22433144415175296,False
2844,RARS,5917,NOT,6.79884997479191e-08,70.0,True,True,2.321607695483895e-07,False
2845,POMP,51371,NOT,0.47800433690945443,564.0,False,False,0.5197661559835605,False
2846,ZNRF1,84937,NOT,3.9194779804935673e-07,112.0,True,True,1.1045424761949327e-06,False
2847,GRIPAP1,56850,NOT,0.0016981330825060863,282.0,True,True,0.002681221917584557,False
2848,KIAA1683,80726,NOT,1.7569391573831783e-09,14.0,True,True,1.3037424374482134e-08,False
2849,SLFNL1,200172,NORMAL,6.759469873933762e-09,37.0,True,True,3.4333972970363346e-08,False
2850,PRRT3,285368,NOT,0.0517586538643236,436.0,False,False,0.06672617503777539,False
2851,CDC123,8872,NOT,6.626694610360077e-08,78.0,True,True,2.2646122530953575e-07,False
2852,AP005482.1,0,NORMAL,1.0036990158048848e-05,180.0,True,True,2.19146871815336e-05,False
2853,C1QTNF9,338872,NORMAL,8.212511505089428e-08,82.0,True,True,2.733547904632367e-07,False
2854,FAM120C,54954,NORMAL,1.9919455004886565e-06,145.0,True,True,4.891380031406047e-06,False
2855,KIAA1279,26128,NORMAL,0.008053347429558405,363.0,True,True,0.011632238866690757,False
2856,EED,8726,NOT,1.3953192127031753e-07,92.0,True,True,4.3651103584656563e-07,False
2857,TMTC1,83857,NOT,0.3575075705177627,520.0,False,False,0.39916903313691515,False
2858,TCF24,100129654,NORMAL,1.8196420467945707e-09,8.0,True,True,1.3450713033109203e-08,False
2859,ZNF281,23528,NORMAL,0.17195813159984408,496.0,False,False,0.2036873781806985,False
2860,TMC8,147138,NOT,5.575805250404663e-06,167.0,True,True,1.2739324917436919e-05,False
2861,SAMD15,161394,NORMAL,0.9961489139450291,637.0,False,False,0.9963219365678774,False
2862,CHST15,51363,NOT,0.15171160541707324,489.0,False,False,0.18150966019668538,False
2863,MED4,29079,NOT,0.1725239987310878,455.0,False,False,0.204343646080188,False
2864,ZNF391,346157,NORMAL,0.08662850412550041,460.0,False,False,0.10789527099985721,False
2865,SLC30A6,55676,NOT,1.1962409574708818e-08,47.0,True,True,5.3773256675278386e-08,False
2866,SH2D4B,387694,NOT,1.5591448621045152e-09,12.0,True,True,1.2209531955056891e-08,False
2867,PSMD5,5711,NOT,0.06044101211218558,443.0,False,False,0.07710793030337537,False
2868,ZNF595,0,NOT,0.06636925600670121,409.0,False,False,0.08422308804200128,False
2869,CTSG,1511,NOT,2.344791097412956e-08,59.0,True,True,9.197608130746778e-08,False
2870,WWP2,11060,NOT,1.1548334686261787e-09,7.0,True,True,1.093136886055739e-08,False
2871,TMEM119,338773,NOT,3.451321958833673e-08,66.0,True,True,1.278061882933584e-07,False
2872,PKD2L1,9033,NOT,8.307614297134824e-07,127.0,True,True,2.1887149150984306e-06,False
2873,SLC22A13,9390,NOT,0.02659598603974788,354.5,True,True,0.035765659258652084,False
2874,ST3GAL6,10402,NOT,3.1749592482457436e-09,24.0,True,True,1.9449440075689794e-08,False
2875,GPR125,166647,NOT,7.582444917112655e-09,39.0,True,True,3.752126495076514e-08,False
2876,MALL,7851,NOT,2.218010774931945e-08,58.0,True,True,8.77401789259202e-08,False
2877,TLCD2,727910,NORMAL,2.9937649854285763e-09,23.0,True,True,1.8583287863197503e-08,False
2878,HFE,3077,NOT,0.030966121306207003,414.0,True,True,0.04117771884879732,False
2879,ALG2,85365,NOT,2.776905161409715e-06,152.0,True,True,6.668200815033754e-06,False
2880,EMILIN3,90187,NOT,2.8789331400735218e-05,192.0,True,True,5.844819602158901e-05,False
2881,CXCR6,10663,NORMAL,0.00037478144165664385,269.0,True,True,0.0006484075517895365,False
2882,STOX2,56977,NOT,0.0004032820954100997,271.0,True,True,0.0006934107891121203,False
2883,MAMDC2,256691,NOT,1.1548334686261787e-09,7.0,True,True,1.093136886055739e-08,False
2884,MB,4151,NORMAL,0.053021128192670325,418.0,False,False,0.06824677665810147,False
2885,LEPREL4,10609,NOT,1.0235189212610724e-09,5.0,True,True,1.093136886055739e-08,False
2886,PIAS3,10401,NOT,1.3874409509661354e-08,42.0,True,True,6.086349016744538e-08,False
2887,B3GALNT1,8706,NORMAL,4.0001658344816656e-05,212.0,True,True,7.948339635457875e-05,False
2888,THBS2,7058,NORMAL,2.8226548342339874e-09,22.0,True,True,1.784169859545998e-08,False
2889,PLOD3,8985,NOT,0.004207151483171727,341.0,True,True,0.006291969688493774,False
2890,AHCY,191,NORMAL,1.1100954635085601e-09,0.0,True,True,1.093136886055739e-08,False
2891,ZNF226,7769,NOT,0.0009134810927946906,294.0,True,True,0.0014944962475640002,False
2892,COPS5,10987,NOT,1.0972275734771263e-05,182.0,True,True,2.3815311385623014e-05,False
2893,APOBEC3F,200316,NOT,0.0005584160540050752,280.0,True,True,0.0009419624385253075,False
2894,MAP3K8,1326,NOT,1.0235189212610724e-09,5.0,True,True,1.093136886055739e-08,False
2895,TMEM251,26175,NOT,0.7091309176902658,575.0,False,False,0.7408222425676912,False
2896,PHLDA1,22822,NOT,0.01644711073792131,389.0,True,True,0.022780936337202583,False
2897,RGS11,8786,NOT,1.6329285453687908e-07,95.0,True,True,5.028313836229208e-07,False
2898,ADCY1,107,NOT,0.8205387894383639,614.0,False,False,0.8413846730900301,False
2899,ZNF740,283337,NOT,0.0006438551330081088,284.0,True,True,0.0010768319704439035,False
2900,PIK3AP1,118788,NORMAL,1.5859651576522734e-08,52.0,True,True,6.687221893688803e-08,False
2901,KDELR2,11014,NOT,2.9108307608033865e-06,153.0,True,True,6.965608875014798e-06,False
2902,TMEM79,84283,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2903,NUDT5,11164,NOT,1.1303305284550294e-08,46.0,True,True,5.1466683919506153e-08,False
2904,C1orf162,128346,NORMAL,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
2905,PSMD3,5709,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2906,MICB,4277,NOT,0.007826177717240248,362.0,True,True,0.011317363139571848,False
2907,TMEM106B,54664,NOT,1.1649791822449417e-08,39.0,True,True,5.2974507431643505e-08,False
2908,ORC5,5001,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2909,LMF2,91289,NORMAL,0.26902665263212877,523.0,False,False,0.30786192335960083,False
2910,IRF1,3659,NOT,1.1913151364582724e-07,89.0,True,True,3.797042247659899e-07,False
2911,FCER2,2208,NOT,0.00013997160351564034,243.0,True,True,0.0002570436324792906,False
2912,PRIMA1,145270,NORMAL,0.0006909947917452929,286.0,True,True,0.0011499937405972961,False
2913,FRMD4A,55691,NOT,0.00014770720303157898,231.0,True,True,0.0002704442959587204,False
2914,CCDC13,152206,NORMAL,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
2915,FRMPD1,22844,NOT,0.0021080676979184686,319.0,True,True,0.003282573416399995,False
2916,CLEC4D,338339,NOT,1.8648014196095014e-09,15.0,True,True,1.3529796104054656e-08,False
2917,DNASE1L3,1776,NOT,4.01259396517199e-09,28.0,True,True,2.2968045310916545e-08,False
2918,SLC9A3,6550,NORMAL,1.255880239833224e-07,90.0,True,True,3.97568831649605e-07,False
2919,NLRP6,171389,NORMAL,0.00028252549055402703,234.0,True,True,0.0004971101903973128,False
2920,DPPA4,55211,NOT,0.00048780892394143275,248.0,True,True,0.0008302363705505665,False
2921,TTC13,79573,NOT,0.28611306681020277,527.0,False,False,0.32529967284100647,False
2922,NUBP2,10101,NOT,2.4096796563214802e-06,149.0,True,True,5.8432363928907315e-06,False
2923,TRAM1,23471,NOT,1.1548334686261787e-09,7.0,True,True,1.093136886055739e-08,False
2924,FAM220A,84792,NOT,9.634403725281619e-10,4.0,True,True,1.093136886055739e-08,False
2925,HIST1H2BH,8345,NOT,2.364509566231392e-09,19.0,True,True,1.5674176038621372e-08,False
2926,SEC24A,10802,NOT,0.6710213104088124,593.5,False,False,0.7057039533247434,False
2927,C21orf91,54149,NORMAL,0.0005387720472882845,279.0,True,True,0.000911317645834242,False
2928,PLBD2,196463,NOT,0.09567919106665758,445.0,False,False,0.11838261178029721,False
2929,EIF5A,1984,NOT,1.0089294427154326e-08,44.0,True,True,4.682766287724099e-08,False
2930,TPGS2,25941,NORMAL,0.00012073477618747206,226.0,True,True,0.00022395503689880594,False
2931,RPP38,10557,NOT,0.29397584825909095,507.0,False,False,0.3336903067662656,False
2932,DNAH8,1769,NOT,6.690414037884186e-06,171.0,True,True,1.5086186342812575e-05,False
2933,PDE6C,5146,NOT,0.017200586079268373,373.0,True,True,0.023772161174927718,False
2934,UBE3A,7337,NORMAL,0.0030890971157175044,331.0,True,True,0.004700031061654033,False
2935,HS6ST2,90161,NORMAL,8.663083653807441e-08,83.0,True,True,2.8664005002781757e-07,False
2936,DNAJB2,3300,NORMAL,0.000796839597949853,261.0,True,True,0.0013155011520053239,False
2937,CNTN2,6900,NOT,0.10772338802984362,412.0,False,False,0.13226165801105533,False
2938,HKR1,284459,NOT,0.30391493569853856,531.0,False,False,0.3437299014136607,False
2939,MTM1,4534,NORMAL,4.01259396517199e-09,28.0,True,True,2.2968045310916545e-08,False
2940,P2RY10,27334,NORMAL,0.000115029232886914,238.0,True,True,0.00021412820938719498,False
2941,SNRPD3,6634,NOT,2.469821580660498e-09,13.0,True,True,1.6307146813284298e-08,False
2942,MORC2,22880,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2943,CXXC4,80319,NORMAL,0.007826177717240248,362.0,True,True,0.011317363139571848,False
2944,RFNG,5986,NOT,0.23699680244648247,515.0,False,False,0.2739641168537864,False
2945,ATXN3,4287,NOT,0.000115029232886914,238.0,True,True,0.00021412820938719498,False
2946,PVRL3,25945,NOT,1.7411624031268323e-05,192.5,True,True,3.6672251297264116e-05,False
2947,TNS4,84951,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
2948,C1orf61,10485,NOT,5.579682013024585e-07,119.0,True,True,1.5278016607227723e-06,False
2949,ZNF415,55786,NORMAL,3.050941426780099e-06,154.0,True,True,7.281709470520338e-06,False
2950,GRSF1,2926,NOT,2.414437314315889e-05,188.0,True,True,4.9612558390525847e-05,False
2951,WDR73,84942,NOT,0.08841776912755855,461.0,False,False,0.10994939257692009,False
2952,ITGB1BP1,9270,NOT,0.0019122743216462618,316.0,True,True,0.0029968737101006234,False
2953,APTX,54840,NOT,2.526575207856571e-06,150.0,True,True,6.097595238295929e-06,False
2954,WIPI1,55062,NOT,0.000489336412944435,262.0,True,True,0.0008324260495928227,False
2955,ZNF211,10520,NOT,0.0046079166335920305,344.0,True,True,0.006853948669304489,False
