,Hugo_Symbol,Entrez_Gene_Id,FC,log2FC,ABS,segnificant,expressed,segnificance (-log10)
4040,CTB-134H23.2,0,1.2150998185117965,0.2810748337954969,0.2810748337954969,0.0,not expressed,0.26279825163271514
4041,C18orf56,494514,7.63065651486855,2.9318071868106834,2.9318071868106834,1.0,over expressed,8.833107922793625
4042,TUSC2,11334,0.6090461270979921,-0.7153765977649091,0.7153765977649091,1.0,under expressed,9.121654631913783
4043,PLAC9,219348,0.09616797749543393,-3.378299611781712,3.378299611781712,1.0,under expressed,9.121654631913783
4044,TRIM47,91107,1.247278601794064,0.3187837526843515,0.3187837526843515,0.0,not expressed,0.9922893128798845
4045,ATOH8,84913,0.06371314193762477,-3.972265205790633,3.972265205790633,1.0,under expressed,9.121654631913783
4046,PRPF6,24148,1.0885080643551588,0.12235209596167122,0.12235209596167122,0.0,not expressed,0.4356322233596668
4047,SLC7A6OS,84138,0.9828177871841096,-0.02500412683920538,0.02500412683920538,0.0,not expressed,0.1664627434561458
4048,PLAT,5327,2.1117537149104932,1.0784415889596775,1.0784415889596775,1.0,over expressed,1.9717951680771144
4049,CES4A,283848,0.5710785083394572,-0.8082390028784778,0.8082390028784778,1.0,under expressed,4.525886144798166
4050,C19orf71,100128569,0.7517463331627593,-0.4116821691892546,0.4116821691892546,0.0,not expressed,2.1189141566306224
4051,CORO6,84940,1.9068177088826614,0.9311669290929964,0.9311669290929964,1.0,over expressed,2.081633952207972
4052,ATP8B1,5205,1.7464204714668614,0.804400946750676,0.804400946750676,1.0,over expressed,5.095809538653894
4053,ATP5EP2,0,1.0287042807152103,0.04082831356194968,0.04082831356194968,0.0,not expressed,0.3370319228379965
4054,RPS8,6202,1.112047001916356,0.15321776647742572,0.15321776647742572,0.0,not expressed,1.2092000375186343
4055,ZNF248,57209,0.8237995628577531,-0.2796347342348695,0.2796347342348695,0.0,not expressed,2.935222933123438
4056,COL12A1,1303,2.024225121603462,1.0173697464354567,1.0173697464354567,1.0,over expressed,1.9477935216024205
4057,FBLN1,2192,0.6311762019862167,-0.6638852842186824,0.6638852842186824,1.0,under expressed,3.7612773554270587
4058,SEMA5B,54437,2.9699937486976458,1.5704598944158064,1.5704598944158064,1.0,over expressed,2.4225635415664724
4059,NTMT1,28989,1.4463457671396895,0.5324124879089529,0.5324124879089529,0.0,not expressed,6.855326425754828
4060,MLLT6,4302,0.694484129449034,-0.5259863691857916,0.5259863691857916,0.0,not expressed,4.470812286350639
4061,CYB5R4,51167,0.8922823540143994,-0.1644277857748836,0.1644277857748836,0.0,not expressed,1.0102105674185304
4062,SNX17,9784,0.9225832040432742,-0.11624906702318763,0.11624906702318763,0.0,not expressed,1.5622523661106418
4063,PCDHGA5,56110,0.3686129014283326,-1.4398215287995064,1.4398215287995064,1.0,under expressed,8.345968060012025
4064,TPM2,7169,0.8803478682805315,-0.18385437946249633,0.18385437946249633,0.0,not expressed,1.2569394963517926
4065,ITGB1BP2,26548,1.0060093311259704,0.008643686760468533,0.008643686760468533,0.0,not expressed,0.31514521206518775
4066,PRPH,5630,6.382357052984763,2.6740893206450145,2.6740893206450145,1.0,over expressed,0.7267363981558812
4067,ADCK5,203054,2.2023000658486604,1.1390110511087619,1.1390110511087619,1.0,over expressed,8.600580537757534
4068,LARGE,9215,0.8571900784186247,-0.22231294330860588,0.22231294330860588,0.0,not expressed,1.509113189244553
4069,CYP20A1,57404,0.7977468132368174,-0.3259971545123556,0.3259971545123556,0.0,not expressed,4.869867878767433
4070,HTT,3064,0.7402720108900125,-0.43387261245006115,0.43387261245006115,0.0,not expressed,4.182960483054282
4071,TMEM75,0,3.1036606226479635,1.6339708111361757,1.6339708111361757,1.0,over expressed,4.680607636042939
4072,MAST3,23031,0.5200377921280217,-0.9433116244518893,0.9433116244518893,1.0,under expressed,8.93748063817109
4073,C6orf99,100130967,1.8278760159641108,0.8701682163369203,0.8701682163369203,1.0,over expressed,2.6341204524429878
4074,ZFAND1,79752,1.0701663663246102,0.09783509308836659,0.09783509308836659,0.0,not expressed,0.7192696608441642
4075,APBB1IP,54518,0.3230528897739362,-1.6301577145871933,1.6301577145871933,1.0,under expressed,8.885215244668862
4076,OLFM2,93145,2.6009664476083048,1.379047788676781,1.379047788676781,1.0,over expressed,5.5359830442299796
4077,DCAF12L2,340578,23.619295958279007,4.561894056547178,4.561894056547178,1.0,over expressed,5.234660068401624
4078,AGBL2,79841,0.5649802672453774,-0.8237276146947236,0.8237276146947236,1.0,under expressed,1.2281827073390816
4079,CCDC153,283152,0.27840078453450046,-1.844764818174721,1.844764818174721,1.0,under expressed,7.657235856357612
4080,HNMT,3176,0.3514288128592324,-1.5086956153650875,1.5086956153650875,1.0,under expressed,9.068835823031932
4081,NEMF,9147,0.9319902529836898,-0.10161322803959438,0.10161322803959438,0.0,not expressed,1.47248260130055
4082,TIMD4,91937,0.24693460490463212,-2.017799067940916,2.017799067940916,1.0,under expressed,3.607689139581489
4083,ADCY10,55811,7.573092736409319,2.9208825953596538,2.9208825953596538,1.0,over expressed,5.313446097173361
4084,ZNF639,51193,2.231626835258414,1.15809580497571,1.15809580497571,1.0,over expressed,8.626258924595012
4085,PAQR6,79957,1.916308527482471,0.9383298550382709,0.9383298550382709,1.0,over expressed,3.1605252260336805
4086,TTC19,54902,0.6148027061731967,-0.7018045795430339,0.7018045795430339,1.0,under expressed,9.016175158728634
4087,ATP2B3,492,4.305253889051952,2.1060983186153193,2.1060983186153193,1.0,over expressed,1.6810240794194622
4088,KIF25,3834,1.1834863889799938,0.2430431140455046,0.2430431140455046,0.0,not expressed,3.3785329342432817
4089,AP001816.1,0,0.7705990380837016,-0.375947709762907,0.375947709762907,0.0,not expressed,3.1605252260336805
4090,EMR3,84658,0.10304742288783762,-3.2786196699075987,3.2786196699075987,1.0,under expressed,8.729367408873827
4091,TRIM41,90933,0.7482540068398822,-0.4183999956276678,0.4183999956276678,0.0,not expressed,7.1320349258948035
4092,RPS6KA5,9252,0.992459723798856,-0.01091953918560125,0.01091953918560125,0.0,not expressed,0.16196581950125646
4093,C3,718,0.29173819743284274,-1.7772538034775682,1.7772538034775682,1.0,under expressed,8.396574784349598
4094,KIAA1549,57670,2.0348709397774276,1.0249372955000806,1.0249372955000806,1.0,over expressed,2.8330029349636243
4095,ARPP19,10776,1.0324469356915116,0.04606763386552298,0.04606763386552298,0.0,not expressed,0.12915714831017225
4096,ERICH1,157697,0.6586220181252195,-0.6024773519958736,0.6024773519958736,1.0,under expressed,6.991453874167643
4097,GRIN3B,116444,0.37079013339110534,-1.4313252400746979,1.4313252400746979,1.0,under expressed,3.607689139581489
4098,CEP250,11190,2.1093053219755142,1.076767940374941,1.076767940374941,1.0,over expressed,7.750992146811191
4099,RCE1,9986,1.4519420881740064,0.5379839114808002,0.5379839114808002,0.0,not expressed,8.371341366174901
4100,SNX11,29916,0.9323716713124963,-0.10102292383741195,0.10102292383741195,0.0,not expressed,0.8111069163573027
4101,ARHGEF18,23370,0.7375881763961615,-0.4391125654641217,0.4391125654641217,0.0,not expressed,4.502832399605517
4102,TDRP,157695,0.668524933573948,-0.5809467262326481,0.5809467262326481,0.0,not expressed,4.544321493174363
4103,VEPH1,79674,0.06958885699077623,-3.8449998786888204,3.8449998786888204,1.0,under expressed,9.121654631913783
4104,SMIM4,440957,0.6641845812288824,-0.5903438632283511,0.5903438632283511,1.0,under expressed,5.253692403516872
4105,KIAA0196,9897,1.1407149309495594,0.18993830162677663,0.18993830162677663,0.0,not expressed,2.3234203128047963
4106,TMEM9B,56674,0.6240403353805418,-0.6802888129588036,0.6802888129588036,1.0,under expressed,8.39697231120347
4107,SLC9B1,150159,0.9120440922482984,-0.1328245225474526,0.1328245225474526,0.0,not expressed,1.0712530091121435
4108,ITK,3702,0.38264444985563717,-1.3859236209381403,1.3859236209381403,1.0,under expressed,7.085524009018969
4109,NUTM2A,728118,0.47153225226951556,-1.0845716419128755,1.0845716419128755,1.0,under expressed,7.085524009018969
4110,G3BP2,9908,0.9696919125408403,-0.04440164331008141,0.04440164331008141,0.0,not expressed,0.8428093038467149
4111,PIKFYVE,200576,0.9138614487547588,-0.12995264114250668,0.12995264114250668,0.0,not expressed,0.8832090543998691
4112,NPIPB15,440348,0.6674843587727285,-0.5831940645072546,0.5831940645072546,0.0,not expressed,2.081653658219762
4113,AC022498.1,0,0.6136226642555757,-0.7045763248801679,0.7045763248801679,1.0,under expressed,0.8107012240225693
4114,KIAA1984,0,0.4664745952395265,-1.1001295825562432,1.1001295825562432,1.0,under expressed,7.533727505250683
4115,CLTA,1211,1.153665913259991,0.20622549862407397,0.20622549862407397,0.0,not expressed,0.2565359859139393
4116,ZFP82,284406,1.1822360866426533,0.24151816328037762,0.24151816328037762,0.0,not expressed,0.17098981485650372
4117,SRP54,6729,1.201207709502788,0.2644856394363943,0.2644856394363943,0.0,not expressed,4.723262185169448
4118,FAM92A1,137392,1.3532388761028002,0.43641652885633425,0.43641652885633425,0.0,not expressed,2.676115446419497
4119,KIAA1377,57562,0.3220635701087258,-1.634582613911582,1.634582613911582,1.0,under expressed,8.241034437220028
4120,TFEC,22797,0.3218522019370202,-1.6355297558742807,1.6355297558742807,1.0,under expressed,8.833107922793625
4121,RP9,6100,1.2940331532593436,0.37187457979574806,0.37187457979574806,0.0,not expressed,4.024598672524479
4122,ABR,29,0.5492865495280677,-0.8643691301140407,0.8643691301140407,1.0,under expressed,8.370877917685844
4123,C5orf24,134553,0.628683215270538,-0.6695948486617284,0.6695948486617284,1.0,under expressed,7.922181332086859
4124,C2CD3,26005,1.1649855111004848,0.22031201222422206,0.22031201222422206,0.0,not expressed,0.5294665334749447
4125,ADGB,79747,0.1146061334458249,-3.12524383914254,3.12524383914254,1.0,under expressed,7.632355334427232
4126,SMDT1,91689,0.6594588394991199,-0.6006454792371444,0.6006454792371444,1.0,under expressed,5.273602856443368
4127,PDZD3,79849,0.21085139881312814,-2.2457015022289637,2.2457015022289637,1.0,under expressed,5.170253649271476
4128,C6orf123,0,0.40964586203609826,-1.2875508531135422,1.2875508531135422,1.0,under expressed,6.01640716896699
4129,STK32C,282974,0.7591523805991559,-0.39753859571601924,0.39753859571601924,0.0,not expressed,3.5065031981822647
4130,ATP10D,57205,0.9002790653464403,-0.15155582257203049,0.15155582257203049,0.0,not expressed,1.9358480979871535
4131,SLC52A3,113278,2.6775447393446874,1.4209106813028753,1.4209106813028753,1.0,over expressed,7.922181332086859
4132,AC010547.9,0,0.43131979363939144,-1.2131701707691638,1.2131701707691638,1.0,under expressed,7.062327491879241
4133,STARD8,9754,0.14066671862040003,-2.829647063832127,2.829647063832127,1.0,under expressed,9.121654631913783
4134,SYTL3,94120,0.41369804234072066,-1.2733499642710846,1.2733499642710846,1.0,under expressed,8.781158651325446
4135,ZMAT5,55954,0.9459339188635164,-0.08018869172203816,0.08018869172203816,0.0,not expressed,0.9746932545064111
4136,IGSF3,3321,2.790753266677153,1.4806545799123056,1.4806545799123056,1.0,over expressed,7.702435485453458
4137,DUSP9,1852,110.05601295721425,6.782094159416483,6.782094159416483,1.0,over expressed,9.121654631913783
4138,ADORA2A,135,0.3693363625555059,-1.4369927865924914,1.4369927865924914,1.0,under expressed,8.220229709355898
4139,CACTIN,58509,1.2684846535813765,0.3431060654515395,0.3431060654515395,0.0,not expressed,3.8655035810979568
4140,AL627171.2,0,0.6855222167568453,-0.5447246725217513,0.5447246725217513,0.0,not expressed,2.740547495518655
4141,SP3,6670,1.3984477038327006,0.4838263039879239,0.4838263039879239,0.0,not expressed,6.080523674933575
4142,VASP,7408,0.6324249645666332,-0.6610337766129459,0.6610337766129459,1.0,under expressed,6.878169469178608
4143,MFSD5,84975,1.1826273753222798,0.2419955779403644,0.2419955779403644,0.0,not expressed,1.6947590989496966
4144,PHKA1,5255,2.5159764837145446,1.3311184377231802,1.3311184377231802,1.0,over expressed,8.447339371657705
4145,NABP2,79035,1.8545126603833666,0.8910401168621966,0.8910401168621966,1.0,over expressed,8.911328181146969
4146,MGC4294,0,10.206380857427712,3.351399477786571,3.351399477786571,1.0,over expressed,8.34492033029318
4147,UROD,7389,0.7757505109104433,-0.3663353529719497,0.3663353529719497,0.0,not expressed,6.016344108991798
4148,THSD1,55901,0.3328213780874338,-1.587179989923485,1.587179989923485,1.0,under expressed,7.750992146811191
4149,ZIM2,5178,1.3361139750679536,0.41804307985676237,0.41804307985676237,0.0,not expressed,2.9304056410505788
4150,CLCNKA,1187,0.8573455964629784,-0.2220512221729537,0.2220512221729537,0.0,not expressed,1.2957924638575968
4151,KLHL34,257240,1.6024492234169656,0.6802786430935407,0.6802786430935407,1.0,over expressed,0.6702608427320397
4152,APOC4,346,0.33779702186080884,-1.5657714860067435,1.5657714860067435,1.0,under expressed,5.214042322281828
4153,WDR76,79968,2.7977242334197707,1.4842537656890042,1.4842537656890042,1.0,over expressed,7.605794709947898
4154,TRMT11,60487,1.0873067418647362,0.12075899881884605,0.12075899881884605,0.0,not expressed,0.3765287287966773
4155,PIH1D2,120379,0.3607436591765339,-1.470954058327412,1.470954058327412,1.0,under expressed,5.825916409561609
4156,FANCF,2188,1.6877564871874402,0.7551067641931771,0.7551067641931771,1.0,over expressed,6.209939022275288
4157,GAS2L2,246176,0.13973423722152628,-2.839242546451697,2.839242546451697,1.0,under expressed,7.4381888999087735
4158,PI4KB,5298,1.059604123195178,0.08352536273265143,0.08352536273265143,0.0,not expressed,0.02298703829137902
4159,CCDC3,83643,1.4654803166686794,0.5513735908625357,0.5513735908625357,0.0,not expressed,0.19875685445038155
4160,THAP7,80764,1.4645372112980033,0.5504448500100922,0.5504448500100922,0.0,not expressed,3.887937388338629
4161,UTP18,51096,1.517458914060672,0.6016574553387141,0.6016574553387141,1.0,over expressed,7.726694123992776
4162,UBE2E1,7324,0.9141230007254104,-0.12953979328302284,0.12953979328302284,0.0,not expressed,2.6498014268120014
4163,PYCRL,65263,2.370093779868671,1.244944144809079,1.244944144809079,1.0,over expressed,8.807113532091542
4164,NOL11,25926,1.8716549576730404,0.904314496494278,0.904314496494278,1.0,over expressed,8.755337314539139
4165,ZNF385C,201181,2.097046746683513,1.068359021881233,1.068359021881233,1.0,over expressed,2.8041378798225383
4166,EMC6,83460,1.2387594919685705,0.3088961120745443,0.3088961120745443,0.0,not expressed,2.131415166569357
4167,AC021218.2,0,0.3111649102819709,-1.6842487164927944,1.6842487164927944,1.0,under expressed,5.257857366685458
4168,TOP1,7150,0.9172353028855624,-0.12463621192920292,0.12463621192920292,0.0,not expressed,0.3370319228379965
4169,C1QTNF4,114900,0.5878845773766387,-0.7663951643021182,0.7663951643021182,1.0,under expressed,3.7196250051066184
4170,ZNF484,83744,1.0831441864086746,0.11522530496904622,0.11522530496904622,0.0,not expressed,0.5368597478907593
4171,KIAA2026,158358,0.7377183925999862,-0.4388578898923632,0.4388578898923632,0.0,not expressed,4.112541635229288
4172,TMED6,146456,0.2004435627760276,-2.318732008654479,2.318732008654479,1.0,under expressed,9.095225458117138
4173,PTPRO,5800,0.3638939451179723,-1.4584100487117633,1.4584100487117633,1.0,under expressed,6.561937813806516
4174,LSM1,27257,1.6664307832807599,0.7367613950410655,0.7367613950410655,1.0,over expressed,5.154723868604863
4175,INTS6,26512,1.2564259401123161,0.32932563422562267,0.32932563422562267,0.0,not expressed,2.1817909817522527
4176,MSANTD3,91283,1.6621080239657677,0.733014149000694,0.733014149000694,1.0,over expressed,7.462093894883245
4177,HOXC6,3223,8.88803516919304,3.151864525358869,3.151864525358869,1.0,over expressed,7.9838735375823005
4178,CCDC84,338657,0.6247256435424121,-0.6787053444746318,0.6787053444746318,1.0,under expressed,5.721490582466384
4179,ZNF112,7771,1.1601465368335129,0.21430704208655496,0.21430704208655496,0.0,not expressed,1.1997459917379125
4180,VSIG1,340547,0.8144122291127941,-0.2961688699817106,0.2961688699817106,0.0,not expressed,1.7610866328611652
4181,ZNF829,374899,1.5129952683649572,0.5974074757786517,0.5974074757786517,1.0,over expressed,1.4259720252838881
4182,IQGAP1,8826,0.7902982060290352,-0.33953096162198493,0.33953096162198493,0.0,not expressed,5.973753246747298
4183,FAM155A,728215,0.5798949511951369,-0.786136517261042,0.786136517261042,1.0,under expressed,3.1605252260336805
4184,TXNRD3,114112,1.417161290675028,0.503003964335537,0.503003964335537,0.0,not expressed,4.0157164665353395
4185,C5orf17,0,0.9049795525619435,-0.14404289910117765,0.14404289910117765,0.0,not expressed,2.0573219412943935
4186,SEC24B,10427,0.855857860855426,-0.22455687824494863,0.22455687824494863,0.0,not expressed,2.7043006263707827
4187,NOD1,10392,0.4212228436054,-1.247344416684768,1.247344416684768,1.0,under expressed,9.121654631913783
4188,NDOR1,27158,1.1470021334875635,0.19786807484899957,0.19786807484899957,0.0,not expressed,1.7294160452149323
4189,TIPIN,54962,2.077115855432688,1.0545816877264746,1.0545816877264746,1.0,over expressed,8.170087363208248
4190,MTERFD3,80298,0.6545084611538959,-0.6115162521654889,0.6115162521654889,1.0,under expressed,7.191651361918213
4191,APITD1,378708,1.3397209037495892,0.4219324837319795,0.4219324837319795,0.0,not expressed,4.637078986606726
4192,RNF145,153830,0.4036205396360058,-1.3089285020163832,1.3089285020163832,1.0,under expressed,9.121654631913783
4193,KHNYN,23351,1.0084845860508775,0.012189033581115822,0.012189033581115822,0.0,not expressed,0.029372052316812346
